# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2065       2.651116303999e-11       8.468944169988e-13      -1.946914355159e-12       5.835677607781e-15       3.064210234471e-16       9.647586285595e-17      -7.359304219480e-18 
 2066       2.649380480671e-11       8.414358621915e-13      -1.937264054184e-12       5.829602532693e-15       3.057634202467e-16       9.621199526018e-17      -7.238825976238e-18 
 2067       2.647584571947e-11       8.360148928311e-13      -1.927404401906e-12       5.823529541242e-15       3.051074413796e-16       9.594546427973e-17      -7.116849187091e-18 
 2068       2.645728191734e-11       8.306323534794e-13      -1.917339724614e-12       5.817458375319e-15       3.044530830681e-16       9.567630508899e-17      -6.993434716965e-18 
 2069       2.643810952913e-11       8.252890915840e-13      -1.907074366983e-12       5.811388775694e-15       3.038003414971e-16       9.540455301738e-17      -6.868643677505e-18 
 2070       2.641832467341e-11       8.199859574814e-13      -1.896612692088e-12       5.805320482016e-15       3.031492128140e-16       9.513024354949e-17      -6.742537427372e-18 
 2071       2.639792345848e-11       8.147238044006e-13      -1.885959081436e-12       5.799253232810e-15       3.024996931286e-16       9.485341232530e-17      -6.615177572551e-18 
 2072       2.637690198239e-11       8.095034884661e-13      -1.875117934980e-12       5.793186765478e-15       3.018517785132e-16       9.457409514039e-17      -6.486625966650e-18 
 2073       2.635525633289e-11       8.043258687015e-13      -1.864093671148e-12       5.787120816292e-15       3.012054650023e-16       9.429232794609e-17      -6.356944711204e-18 
 2074       2.633298258746e-11       7.991918070327e-13      -1.852890726863e-12       5.781055120399e-15       3.005607485925e-16       9.400814684971e-17      -6.226196155976e-18 
 2075       2.631007681324e-11       7.941021682912e-13      -1.841513557568e-12       5.774989411818e-15       2.999176252430e-16       9.372158811472e-17      -6.094442899260e-18 
 2076       2.628653506710e-11       7.890578202176e-13      -1.829966637246e-12       5.768923423436e-15       2.992760908748e-16       9.343268816096e-17      -5.961747788183e-18 
 2077       2.626235339555e-11       7.840596334644e-13      -1.818254458445e-12       5.762856887006e-15       2.986361413712e-16       9.314148356481e-17      -5.828173919009e-18 
 2078       2.623752783480e-11       7.791084816001e-13      -1.806381532300e-12       5.756789533153e-15       2.979977725773e-16       9.284801105940e-17      -5.693784637440e-18 
 2079       2.621205441069e-11       7.742052411118e-13      -1.794352388556e-12       5.750721091362e-15       2.973609803005e-16       9.255230753480e-17      -5.558643538917e-18 
 2080       2.618592913872e-11       7.693507914090e-13      -1.782171575592e-12       5.744651289984e-15       2.967257603098e-16       9.225441003822e-17      -5.422814468925e-18 
 2081       2.615914802401e-11       7.645460148268e-13      -1.769843660440e-12       5.738579856234e-15       2.960921083363e-16       9.195435577418e-17      -5.286361523294e-18 
 2082       2.613170706132e-11       7.597917966289e-13      -1.757373228814e-12       5.732506516184e-15       2.954600200727e-16       9.165218210473e-17      -5.149349048502e-18 
 2083       2.610360223501e-11       7.550890250114e-13      -1.744764885127e-12       5.726430994769e-15       2.948294911736e-16       9.134792654966e-17      -5.011841641976e-18 
 2084       2.607482951906e-11       7.504385911059e-13      -1.732023252518e-12       5.720353015782e-15       2.942005172554e-16       9.104162678665e-17      -4.873904152397e-18 
 2085       2.604538487701e-11       7.458413889827e-13      -1.719152972871e-12       5.714272301869e-15       2.935730938958e-16       9.073332065147e-17      -4.735601680000e-18 
 2086       2.601526426201e-11       7.412983156543e-13      -1.706158706842e-12       5.708188574536e-15       2.929472166343e-16       9.042304613821e-17      -4.596999576875e-18 
 2087       2.598446361677e-11       7.368102710788e-13      -1.693045133879e-12       5.702101554140e-15       2.923228809720e-16       9.011084139947e-17      -4.458163447274e-18 
 2088       2.595297887357e-11       7.323781581629e-13      -1.679816952245e-12       5.696010959890e-15       2.917000823713e-16       8.979674474649e-17      -4.319159147911e-18 
 2089       2.592080595424e-11       7.280028827654e-13      -1.666478879043e-12       5.689916509848e-15       2.910788162560e-16       8.948079464943e-17      -4.180052788262e-18 
 2090       2.588794077012e-11       7.236853537006e-13      -1.653035650237e-12       5.683817920925e-15       2.904590780114e-16       8.916302973751e-17      -4.040910730872e-18 
 2091       2.585437922211e-11       7.194264827416e-13      -1.639492020673e-12       5.677714908877e-15       2.898408629840e-16       8.884348879923e-17      -3.901799591652e-18 
 2092       2.582011720062e-11       7.152271846234e-13      -1.625852764108e-12       5.671607188312e-15       2.892241664816e-16       8.852221078253e-17      -3.762786240188e-18 
 2093       2.578515058557e-11       7.110883770465e-13      -1.612122673227e-12       5.665494472680e-15       2.886089837732e-16       8.819923479505e-17      -3.623937800035e-18 
 2094       2.574947524636e-11       7.070109806800e-13      -1.598306559665e-12       5.659376474274e-15       2.879953100887e-16       8.787460010423e-17      -3.485321649030e-18 
 2095       2.571308704190e-11       7.029959191651e-13      -1.584409254038e-12       5.653252904231e-15       2.873831406193e-16       8.754834613760e-17      -3.347005419582e-18 
 2096       2.567598182057e-11       6.990441191183e-13      -1.570435605956e-12       5.647123472529e-15       2.867724705173e-16       8.722051248291e-17      -3.209056998985e-18 
 2097       2.563815542020e-11       6.951565101349e-13      -1.556390484052e-12       5.640987887985e-15       2.861632948957e-16       8.689113888834e-17      -3.071544529716e-18 
 2098       2.559960366808e-11       6.913340247919e-13      -1.542278776005e-12       5.634845858254e-15       2.855556088285e-16       8.656026526271e-17      -2.934536409735e-18 
 2099       2.556032238096e-11       6.875775986517e-13      -1.528105388557e-12       5.628697089828e-15       2.849494073507e-16       8.622793167567e-17      -2.798101292791e-18 
 2100       2.552030736501e-11       6.838881702655e-13      -1.513875247543e-12       5.622541288035e-15       2.843446854578e-16       8.589417835786e-17      -2.662308088725e-18 
 2101       2.547955441582e-11       6.802666811762e-13      -1.499593297909e-12       5.616378157034e-15       2.837414381062e-16       8.555904570114e-17      -2.527225963769e-18 
 2102       2.543805931840e-11       6.767140759221e-13      -1.485264503739e-12       5.610207399820e-15       2.831396602131e-16       8.522257425881e-17      -2.392924340848e-18 
 2103       2.539581784716e-11       6.732313020399e-13      -1.470893848272e-12       5.604028718216e-15       2.825393466561e-16       8.488480474571e-17      -2.259472899889e-18 
 2104       2.535282757961e-11       6.698191277631e-13      -1.456486156313e-12       5.597841858383e-15       2.819404925970e-16       8.454574974478e-17      -2.126933909517e-18 
 2105       2.530909335124e-11       6.664775937223e-13      -1.442045560053e-12       5.591646747680e-15       2.813430944554e-16       8.420530861073e-17      -1.995339163255e-18 
 2106       2.526462183860e-11       6.632065574365e-13      -1.427576029575e-12       5.585443358752e-15       2.807471489416e-16       8.386335197472e-17      -1.864712883470e-18 
 2107       2.521941974902e-11       6.600058752710e-13      -1.413081550155e-12       5.579231664107e-15       2.801526527336e-16       8.351974998367e-17      -1.735079375494e-18 
 2108       2.517349382067e-11       6.568754024349e-13      -1.398566122274e-12       5.573011636121e-15       2.795596024775e-16       8.317437229978e-17      -1.606463027723e-18 
 2109       2.512685082263e-11       6.538149929801e-13      -1.384033761644e-12       5.566783247033e-15       2.789679947866e-16       8.282708809991e-17      -1.478888311706e-18 
 2110       2.507949755487e-11       6.508244997996e-13      -1.369488499221e-12       5.560546468946e-15       2.783778262423e-16       8.247776607504e-17      -1.352379782247e-18 
 2111       2.503144084835e-11       6.479037746257e-13      -1.354934381222e-12       5.554301273828e-15       2.777890933933e-16       8.212627442965e-17      -1.226962077490e-18 
 2112       2.498268756500e-11       6.450526680286e-13      -1.340375469149e-12       5.548047633513e-15       2.772017927559e-16       8.177248088119e-17      -1.102659919024e-18 
 2113       2.493324459781e-11       6.422710294144e-13      -1.325815839800e-12       5.541785519696e-15       2.766159208141e-16       8.141625265948e-17      -9.794981119689e-19 
 2114       2.488311887083e-11       6.395587070240e-13      -1.311259585290e-12       5.535514903937e-15       2.760314740191e-16       8.105745650618e-17      -8.575015450750e-19 
 2115       2.483231733923e-11       6.369155479311e-13      -1.296710813073e-12       5.529235757659e-15       2.754484487896e-16       8.069595867416e-17      -7.366951908162e-19 
 2116       2.478084698934e-11       6.343413980407e-13      -1.282173645952e-12       5.522948052151e-15       2.748668415117e-16       8.033162492696e-17      -6.171041054847e-19 
 2117       2.472871483866e-11       6.318361020876e-13      -1.267652222103e-12       5.516651758561e-15       2.742866485388e-16       7.996432053822e-17      -4.987534292853e-19 
 2118       2.467592793595e-11       6.293995036345e-13      -1.253150695092e-12       5.510346847902e-15       2.737078661914e-16       7.959391029109e-17      -3.816683864304e-19 
 2119       2.462249336121e-11       6.270314450705e-13      -1.238673233892e-12       5.504033291052e-15       2.731304907576e-16       7.922025847769e-17      -2.658742852342e-19 
 2120       2.456841822576e-11       6.247317676097e-13      -1.224224022900e-12       5.497711058747e-15       2.725545184923e-16       7.884322889849e-17      -1.513965182077e-19 
 2121       2.451370967227e-11       6.225003112893e-13      -1.209807261959e-12       5.491380121589e-15       2.719799456175e-16       7.846268486177e-17      -3.826056215304e-20 
 2122       2.445837487478e-11       6.203369149680e-13      -1.195427166371e-12       5.485040450041e-15       2.714067683227e-16       7.807848918304e-17       7.350802174190e-20 
 2123       2.440242103877e-11       6.182414163247e-13      -1.181087966920e-12       5.478692014428e-15       2.708349827639e-16       7.769050418449e-17       1.838835878089e-19 
 2124       2.434585540117e-11       6.162136518563e-13      -1.166793909886e-12       5.472334784937e-15       2.702645850645e-16       7.729859169436e-17       2.928404058046e-19 
 2125       2.428868523041e-11       6.142534568768e-13      -1.152549257063e-12       5.465968731615e-15       2.696955713145e-16       7.690261304643e-17       4.003526608163e-19 
 2126       2.423091782646e-11       6.123606655149e-13      -1.138358285783e-12       5.459593824374e-15       2.691279375709e-16       7.650242907941e-17       5.063944531671e-19 
 2127       2.417256052087e-11       6.105351107130e-13      -1.124225288926e-12       5.453210032983e-15       2.685616798578e-16       7.609790013636e-17       6.109397983214e-19 
 2128       2.411362067681e-11       6.087766242255e-13      -1.110154574942e-12       5.446817327075e-15       2.679967941655e-16       7.568888606418e-17       7.139626267901e-19 
 2129       2.405410568908e-11       6.070850366167e-13      -1.096150467871e-12       5.440415676143e-15       2.674332764517e-16       7.527524621296e-17       8.154367840363e-19 
 2130       2.399402298420e-11       6.054601772597e-13      -1.082217307357e-12       5.434005049540e-15       2.668711226402e-16       7.485683943544e-17       9.153360303808e-19 
 2131       2.393338002041e-11       6.039018743346e-13      -1.068359448668e-12       5.427585416480e-15       2.663103286219e-16       7.443352408644e-17       1.013634040907e-18 
 2132       2.387218428772e-11       6.024099548269e-13      -1.054581262714e-12       5.421156746038e-15       2.657508902541e-16       7.400515802231e-17       1.110304405367e-18 
 2133       2.381044330795e-11       6.009842445257e-13      -1.040887136065e-12       5.414719007147e-15       2.651928033605e-16       7.357159860031e-17       1.205320628085e-18 
 2134       2.374816463477e-11       5.996245680224e-13      -1.027281470969e-12       5.408272168602e-15       2.646360637316e-16       7.313270267806e-17       1.298656127868e-18 
 2135       2.368535585372e-11       5.983307487090e-13      -1.013768685369e-12       5.401816199055e-15       2.640806671241e-16       7.268832661297e-17       1.390284237904e-18 
 2136       2.362202458229e-11       5.971026087761e-13      -1.000353212924e-12       5.395351067022e-15       2.635266092613e-16       7.223832626167e-17       1.480178205672e-18 
 2137       2.355817846991e-11       5.959399692117e-13      -9.870395030226e-13       5.388876740872e-15       2.629738858326e-16       7.178255697945e-17       1.568311192846e-18 
 2138       2.349382519801e-11       5.948426497997e-13      -9.738320208057e-13       5.382393188839e-15       2.624224924941e-16       7.132087361963e-17       1.654656275203e-18 
 2139       2.342897248008e-11       5.938104691177e-13      -9.607352471809e-13       5.375900379013e-15       2.618724248677e-16       7.085313053306e-17       1.739186442524e-18 
 2140       2.336362806168e-11       5.928432445358e-13      -9.477536788422e-13       5.369398279341e-15       2.613236785418e-16       7.037918156751e-17       1.821874598502e-18 
 2141       2.329779972048e-11       5.919407922151e-13      -9.348918282880e-13       5.362886857633e-15       2.607762490710e-16       6.989888006710e-17       1.902693560647e-18 
 2142       2.323149526631e-11       5.911029271056e-13      -9.221542238388e-13       5.356366081553e-15       2.602301319758e-16       6.941207887174e-17       1.981616060191e-18 
 2143       2.316472318854e-11       5.903293518106e-13      -9.095449365394e-13       5.349835951231e-15       2.596853230211e-16       6.891871052840e-17       2.058626104661e-18 
 2144       2.309749460307e-11       5.896193223519e-13      -8.970661572966e-13       5.343296597318e-15       2.591418190525e-16       6.841902852513e-17       2.133753150614e-18 
 2145       2.302982131868e-11       5.889719801179e-13      -8.847196100584e-13       5.336748183596e-15       2.585996171653e-16       6.791336770374e-17       2.207038164141e-18 
 2146       2.296171519102e-11       5.883864627866e-13      -8.725070240524e-13       5.330190874440e-15       2.580587144271e-16       6.740206419912e-17       2.278522279604e-18 
 2147       2.289318812262e-11       5.878619043207e-13      -8.604301337920e-13       5.323624834811e-15       2.575191078776e-16       6.688545544071e-17       2.348246799828e-18 
 2148       2.282425206294e-11       5.873974349634e-13      -8.484906790819e-13       5.317050230262e-15       2.569807945285e-16       6.636388015407e-17       2.416253196312e-18 
 2149       2.275491900846e-11       5.869921812336e-13      -8.366904050239e-13       5.310467226936e-15       2.564437713638e-16       6.583767836234e-17       2.482583109426e-18 
 2150       2.268520100270e-11       5.866452659216e-13      -8.250310620221e-13       5.303875991569e-15       2.559080353392e-16       6.530719138783e-17       2.547278348617e-18 
 2151       2.261511013629e-11       5.863558080843e-13      -8.135144057895e-13       5.297276691489e-15       2.553735833824e-16       6.477276185350e-17       2.610380892608e-18 
 2152       2.254465854704e-11       5.861229230410e-13      -8.021421973526e-13       5.290669494614e-15       2.548404123933e-16       6.423473368452e-17       2.671932889600e-18 
 2153       2.247385841998e-11       5.859457223687e-13      -7.909162030581e-13       5.284054569461e-15       2.543085192434e-16       6.369345210972e-17       2.731976657478e-18 
 2154       2.240272198739e-11       5.858233138976e-13      -7.798381945777e-13       5.277432085137e-15       2.537779007761e-16       6.314926366320e-17       2.790554684009e-18 
 2155       2.233126152892e-11       5.857548017065e-13      -7.689099489144e-13       5.270802211344e-15       2.532485538067e-16       6.260251618579e-17       2.847709627046e-18 
 2156       2.225948937159e-11       5.857392861186e-13      -7.581332484077e-13       5.264165118382e-15       2.527204751221e-16       6.205355882662e-17       2.903484314731e-18 
 2157       2.218741788985e-11       5.857758636965e-13      -7.475098807400e-13       5.257520977146e-15       2.521936614811e-16       6.150274204459e-17       2.957921745695e-18 
 2158       2.211505950568e-11       5.858636272381e-13      -7.370416389412e-13       5.250869959127e-15       2.516681096140e-16       6.095041760993e-17       3.011065089262e-18 
 2159       2.204242668859e-11       5.860016657716e-13      -7.267303213955e-13       5.244212236415e-15       2.511438162229e-16       6.039693860572e-17       3.062957685652e-18 
 2160       2.196953195571e-11       5.861890645515e-13      -7.165777318463e-13       5.237547981697e-15       2.506207779815e-16       5.984265942939e-17       3.113643046178e-18 
 2161       2.189638787183e-11       5.864249050540e-13      -7.065856794022e-13       5.230877368260e-15       2.500989915348e-16       5.928793579428e-17       3.163164853455e-18 
 2162       2.182300704947e-11       5.867082649720e-13      -6.967559785425e-13       5.224200569989e-15       2.495784534996e-16       5.873312473110e-17       3.211566961599e-18 
 2163       2.174940214891e-11       5.870382182110e-13      -6.870904491233e-13       5.217517761369e-15       2.490591604641e-16       5.817858458954e-17       3.258893396428e-18 
 2164       2.167558587828e-11       5.874138348846e-13      -6.775909163827e-13       5.210829117489e-15       2.485411089878e-16       5.762467503971e-17       3.305188355666e-18 
 2165       2.160157099359e-11       5.878341813097e-13      -6.682592109466e-13       5.204134814035e-15       2.480242956019e-16       5.707175707372e-17       3.350496209144e-18 
 2166       2.152737029878e-11       5.882983200024e-13      -6.590971688345e-13       5.197435027299e-15       2.475087168087e-16       5.652019300715e-17       3.394861499004e-18 
 2167       2.145299664581e-11       5.888053096728e-13      -6.501066314651e-13       5.190729934173e-15       2.469943690817e-16       5.597034648064e-17       3.438328939899e-18 
 2168       2.137846293469e-11       5.893542052212e-13      -6.412894456621e-13       5.184019712154e-15       2.464812488661e-16       5.542258246134e-17       3.480943419197e-18 
 2169       2.130378211351e-11       5.899440577333e-13      -6.326474636596e-13       5.177304539343e-15       2.459693525780e-16       5.487726724449e-17       3.522749997182e-18 
 2170       2.122896717858e-11       5.905739144754e-13      -6.241825431082e-13       5.170584594444e-15       2.454586766047e-16       5.433476845491e-17       3.563793907255e-18 
 2171       2.115403117437e-11       5.912428188903e-13      -6.158965470801e-13       5.163860056768e-15       2.449492173048e-16       5.379545504853e-17       3.604120556139e-18 
 2172       2.107898719366e-11       5.919498105926e-13      -6.077913440755e-13       5.157131106232e-15       2.444409710080e-16       5.325969731391e-17       3.643775524082e-18 
 2173       2.100384837756e-11       5.926939253640e-13      -5.998688080275e-13       5.150397923360e-15       2.439339340150e-16       5.272786687379e-17       3.682804565052e-18 
 2174       2.092862791557e-11       5.934741951492e-13      -5.921308183085e-13       5.143660689282e-15       2.434281025974e-16       5.220033668657e-17       3.721253606949e-18 
 2175       2.085333904560e-11       5.942896480510e-13      -5.845792597353e-13       5.136919585737e-15       2.429234729981e-16       5.167748104784e-17       3.759168751800e-18 
 2176       2.077799505409e-11       5.951393083259e-13      -5.772160225753e-13       5.130174795073e-15       2.424200414307e-16       5.115967559195e-17       3.796596275963e-18 
 2177       2.070260927603e-11       5.960221963796e-13      -5.700430025516e-13       5.123426500246e-15       2.419178040798e-16       5.064729729346e-17       3.833582630332e-18 
 2178       2.062719509500e-11       5.969373287626e-13      -5.630621008492e-13       5.116674884823e-15       2.414167571010e-16       5.014072446873e-17       3.870174440535e-18 
 2179       2.055176594327e-11       5.978837181653e-13      -5.562752241203e-13       5.109920132981e-15       2.409168966204e-16       4.964033677738e-17       3.906418507138e-18 
 2180       2.047633530180e-11       5.988603734138e-13      -5.496842844905e-13       5.103162429510e-15       2.404182187352e-16       4.914651522387e-17       3.942361805850e-18 
 2181       2.040091670035e-11       5.998662994654e-13      -5.432911995636e-13       5.096401959809e-15       2.399207195131e-16       4.865964215899e-17       3.978051487718e-18 
 2182       2.032552310405e-11       6.009004977570e-13      -5.370974189220e-13       5.089638915672e-15       2.394243952328e-16       4.818001100291e-17       4.013530127462e-18 
 2183       2.025016506866e-11       6.019619672619e-13      -5.311025001416e-13       5.082873512667e-15       2.389292431046e-16       4.770755474931e-17       4.048821433202e-18 
 2184       2.017485257304e-11       6.030497034314e-13      -5.253055232339e-13       5.076105972872e-15       2.384352605545e-16       4.724211564282e-17       4.083944441257e-18 
 2185       2.009959563155e-11       6.041626978373e-13      -5.197055632792e-13       5.069336519108e-15       2.379424449843e-16       4.678353529135e-17       4.118918259397e-18 
 2186       2.002440429405e-11       6.052999381677e-13      -5.143016904200e-13       5.062565374936e-15       2.374507937717e-16       4.633165466533e-17       4.153762066925e-18 
 2187       1.994928864599e-11       6.064604082227e-13      -5.090929698546e-13       5.055792764664e-15       2.369603042700e-16       4.588631409698e-17       4.188495114760e-18 
 2188       1.987425880839e-11       6.076430879094e-13      -5.040784618312e-13       5.049018913343e-15       2.364709738084e-16       4.544735327954e-17       4.223136725519e-18 
 2189       1.979932493793e-11       6.088469532377e-13      -4.992572216413e-13       5.042244046767e-15       2.359827996919e-16       4.501461126653e-17       4.257706293601e-18 
 2190       1.972449722695e-11       6.100709763158e-13      -4.946282996138e-13       5.035468391480e-15       2.354957792012e-16       4.458792647097e-17       4.292223285268e-18 
 2191       1.964978590355e-11       6.113141253454e-13      -4.901907411085e-13       5.028692174769e-15       2.350099095925e-16       4.416713666469e-17       4.326707238727e-18 
 2192       1.957520123155e-11       6.125753646175e-13      -4.859435865099e-13       5.021915624671e-15       2.345251880977e-16       4.375207897750e-17       4.361177764214e-18 
 2193       1.950075351059e-11       6.138536545080e-13      -4.818858712209e-13       5.015138969969e-15       2.340416119243e-16       4.334258989650e-17       4.395654544075e-18 
 2194       1.942645307614e-11       6.151479514725e-13      -4.780166256569e-13       5.008362440199e-15       2.335591782555e-16       4.293850526529e-17       4.430157332849e-18 
 2195       1.935231029956e-11       6.164572080425e-13      -4.743348752389e-13       5.001586265642e-15       2.330778842499e-16       4.253966028324e-17       4.464705957353e-18 
 2196       1.927833558814e-11       6.177803728208e-13      -4.708396403880e-13       4.994810677334e-15       2.325977270414e-16       4.214588950473e-17       4.499320316759e-18 
 2197       1.920453938510e-11       6.191163904766e-13      -4.675299365184e-13       4.988035907060e-15       2.321187037398e-16       4.175702683840e-17       4.534020382682e-18 
 2198       1.913093216970e-11       6.204642017411e-13      -4.644047740319e-13       4.981262187357e-15       2.316408114300e-16       4.137290554640e-17       4.568826199258e-18 
 2199       1.905752445721e-11       6.218227434034e-13      -4.614631583109e-13       4.974489751518e-15       2.311640471724e-16       4.099335824361e-17       4.603757883229e-18 
 2200       1.898432679899e-11       6.231909483055e-13      -4.587040897129e-13       4.967718833588e-15       2.306884080026e-16       4.061821689696e-17       4.638835624027e-18 
 2201       1.891134978252e-11       6.245677453379e-13      -4.561265635635e-13       4.960949668366e-15       2.302138909318e-16       4.024731282458e-17       4.674079683851e-18 
 2202       1.883860403145e-11       6.259520594352e-13      -4.537295701509e-13       4.954182491408e-15       2.297404929462e-16       3.988047669514e-17       4.709510397756e-18 
 2203       1.876610020563e-11       6.273428115718e-13      -4.515120947190e-13       4.947417539026e-15       2.292682110075e-16       3.951753852704e-17       4.745148173731e-18 
 2204       1.869384900113e-11       6.287389187566e-13      -4.494731174615e-13       4.940655048288e-15       2.287970420524e-16       3.915832768768e-17       4.781013492782e-18 
 2205       1.862186115032e-11       6.301392940295e-13      -4.476116135156e-13       4.933895257022e-15       2.283269829929e-16       3.880267289269e-17       4.817126909016e-18 
 2206       1.855014742189e-11       6.315428464562e-13      -4.459265529558e-13       4.927138403813e-15       2.278580307162e-16       3.845040220521e-17       4.853509049724e-18 
 2207       1.847871862089e-11       6.329484811238e-13      -4.444169007874e-13       4.920384728007e-15       2.273901820844e-16       3.810134303511e-17       4.890180615461e-18 
 2208       1.840758558876e-11       6.343550991364e-13      -4.430816169405e-13       4.913634469708e-15       2.269234339349e-16       3.775532213826e-17       4.927162380129e-18 
 2209       1.833675920339e-11       6.357615976108e-13      -4.419196562637e-13       4.906887869785e-15       2.264577830801e-16       3.741216561575e-17       4.964475191061e-18 
 2210       1.826625037917e-11       6.371668696713e-13      -4.409299685180e-13       4.900145169864e-15       2.259932263073e-16       3.707169891316e-17       5.002139969102e-18 
 2211       1.819607006696e-11       6.385698044461e-13      -4.401114983700e-13       4.893406612339e-15       2.255297603790e-16       3.673374681981e-17       5.040177708694e-18 
 2212       1.812622925424e-11       6.399692870619e-13      -4.394631853863e-13       4.886672440363e-15       2.250673820322e-16       3.639813346799e-17       5.078609477954e-18 
 2213       1.805673896506e-11       6.413641986401e-13      -4.389839640268e-13       4.879942897857e-15       2.246060879793e-16       3.606468233223e-17       5.117456418761e-18 
 2214       1.798761026010e-11       6.427534162919e-13      -4.386727636390e-13       4.873218229505e-15       2.241458749074e-16       3.573321622852e-17       5.156739746834e-18 
 2215       1.791885423674e-11       6.441358131137e-13      -4.385285084508e-13       4.866498680756e-15       2.236867394783e-16       3.540355731360e-17       5.196480751819e-18 
 2216       1.785048202909e-11       6.455102581830e-13      -4.385501175654e-13       4.859784497830e-15       2.232286783287e-16       3.507552708416e-17       5.236700797370e-18 
 2217       1.778250480799e-11       6.468756165536e-13      -4.387365049540e-13       4.853075927709e-15       2.227716880701e-16       3.474894637611e-17       5.277421321228e-18 
 2218       1.771493378112e-11       6.482307492510e-13      -4.390865794504e-13       4.846373218148e-15       2.223157652887e-16       3.442363536386e-17       5.318663835309e-18 
 2219       1.764778019297e-11       6.495745132681e-13      -4.395992447441e-13       4.839676617669e-15       2.218609065454e-16       3.409941355951e-17       5.360449925782e-18 
 2220       1.758105532492e-11       6.509057615605e-13      -4.402733993746e-13       4.832986375565e-15       2.214071083758e-16       3.377609981212e-17       5.402801253155e-18 
 2221       1.751476919186e-11       6.522234317132e-13      -4.411076980694e-13       4.826302726688e-15       2.209543674975e-16       3.345354980672e-17       5.445726055178e-18 
 2222       1.744892662261e-11       6.535268125866e-13      -4.420998340534e-13       4.819625845717e-15       2.205026814343e-16       3.313176883289e-17       5.489178558168e-18 
 2223       1.738353115374e-11       6.548152794188e-13      -4.432472519967e-13       4.812955892591e-15       2.200520478958e-16       3.281079975795e-17       5.533099298310e-18 
 2224       1.731858633064e-11       6.560882053121e-13      -4.445473862282e-13       4.806293027694e-15       2.196024645710e-16       3.249068559491e-17       5.577428594299e-18 
 2225       1.725409570754e-11       6.573449612307e-13      -4.459976607235e-13       4.799637411854e-15       2.191539291276e-16       3.217146950263e-17       5.622106547092e-18 
 2226       1.719006284753e-11       6.585849159978e-13      -4.475954890929e-13       4.792989206342e-15       2.187064392124e-16       3.185319478592e-17       5.667073039662e-18 
 2227       1.712649132253e-11       6.598074362939e-13      -4.493382745696e-13       4.786348572877e-15       2.182599924510e-16       3.153590489579e-17       5.712267736753e-18 
 2228       1.706338471332e-11       6.610118866543e-13      -4.512234099972e-13       4.779715673622e-15       2.178145864482e-16       3.121964342954e-17       5.757630084636e-18 
 2229       1.700074660958e-11       6.621976294664e-13      -4.532482778177e-13       4.773090671187e-15       2.173702187872e-16       3.090445413096e-17       5.803099310860e-18 
 2230       1.693858060983e-11       6.633640249675e-13      -4.554102500599e-13       4.766473728628e-15       2.169268870305e-16       3.059038089044e-17       5.848614424008e-18 
 2231       1.687689032150e-11       6.645104312428e-13      -4.577066883269e-13       4.759865009448e-15       2.164845887192e-16       3.027746774521e-17       5.894114213450e-18 
 2232       1.681567936092e-11       6.656362042226e-13      -4.601349437842e-13       4.753264677597e-15       2.160433213731e-16       2.996575887943e-17       5.939537249102e-18 
 2233       1.675495135328e-11       6.667406976799e-13      -4.626923571476e-13       4.746672897475e-15       2.156030824909e-16       2.965529862437e-17       5.984821881172e-18 
 2234       1.669470993274e-11       6.678232632286e-13      -4.653762586713e-13       4.740089833927e-15       2.151638695500e-16       2.934613145859e-17       6.029906239922e-18 
 2235       1.663495874234e-11       6.688832503205e-13      -4.681839681357e-13       4.733515652249e-15       2.147256800064e-16       2.903830200807e-17       6.074728235417e-18 
 2236       1.657570143406e-11       6.699200062434e-13      -4.711127948353e-13       4.726950518186e-15       2.142885112950e-16       2.873185504639e-17       6.119225557284e-18 
 2237       1.651694166882e-11       6.709328761183e-13      -4.741600375667e-13       4.720394597931e-15       2.138523608289e-16       2.842683549489e-17       6.163335674462e-18 
 2238       1.645868311646e-11       6.719212028977e-13      -4.773229846169e-13       4.713848058129e-15       2.134172260003e-16       2.812328842280e-17       6.206995834958e-18 
 2239       1.640092945581e-11       6.728843273624e-13      -4.805989137504e-13       4.707311065874e-15       2.129831041797e-16       2.782125904747e-17       6.250143065602e-18 
 2240       1.634368437464e-11       6.738215881200e-13      -4.839850921980e-13       4.700783788712e-15       2.125499927161e-16       2.752079273443e-17       6.292714171799e-18 
 2241       1.628695156968e-11       6.747323216018e-13      -4.874787766445e-13       4.694266394638e-15       2.121178889373e-16       2.722193499764e-17       6.334645737286e-18 
 2242       1.623073474666e-11       6.756158620610e-13      -4.910772132164e-13       4.687759052102e-15       2.116867901492e-16       2.692473149961e-17       6.375874123885e-18 
 2243       1.617503762028e-11       6.764715415700e-13      -4.947776374699e-13       4.681261930004e-15       2.112566936365e-16       2.662922805154e-17       6.416335471257e-18 
