# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  492       3.046948187565e-10       1.482943973704e-12      -1.016270142328e-11       0.000000000000e+00       8.267789844500e-14       2.540536722255e-15       8.855004666293e-16 
  493       3.060072643017e-10       1.460001155866e-12      -1.008536953836e-11       0.000000000000e+00       8.208978332812e-14       2.475560813090e-15       8.710810365047e-16 
  494       3.073059386786e-10       1.437354575797e-12      -1.000407729631e-11       0.000000000000e+00       8.150694456685e-14       2.412548876548e-15       8.566795956213e-16 
  495       3.085900017815e-10       1.415019817416e-12      -9.918880893464e-12       0.000000000000e+00       8.092930649850e-14       2.351445907094e-15       8.422973046417e-16 
  496       3.098586023835e-10       1.393012651617e-12      -9.829837935305e-12       0.000000000000e+00       8.035679082516e-14       2.292195664191e-15       8.279353270640e-16 
  497       3.111108780842e-10       1.371349037089e-12      -9.737007444307e-12       0.000000000000e+00       7.978931659742e-14       2.234740665449e-15       8.135948291973e-16 
  498       3.123459552584e-10       1.350045121127e-12      -9.640449867800e-12       0.000000000000e+00       7.922680019806e-14       2.179022179765e-15       7.992769801377e-16 
  499       3.135629490036e-10       1.329117240446e-12      -9.540227085842e-12       0.000000000000e+00       7.866915532587e-14       2.124980220467e-15       7.849829517429e-16 
  500       3.147609630886e-10       1.308581921997e-12      -9.436402419076e-12       0.000000000000e+00       7.811629297926e-14       2.072553538460e-15       7.707139186087e-16 
  501       3.159390899012e-10       1.288455883778e-12      -9.329040636599e-12       0.000000000000e+00       7.756812144008e-14       2.021679615365e-15       7.564710580436e-16 
  502       3.170964103967e-10       1.268756035650e-12      -9.218207963828e-12       0.000000000000e+00       7.702454625729e-14       1.972294656667e-15       7.422555500449e-16 
  503       3.182319940460e-10       1.249499480153e-12      -9.103972090359e-12       0.000000000000e+00       7.648547023071e-14       1.924333584855e-15       7.280685772738e-16 
  504       3.193448987833e-10       1.230703513315e-12      -8.986402177837e-12       0.000000000000e+00       7.595079339475e-14       1.877730032568e-15       7.139113250311e-16 
  505       3.204342963781e-10       1.212383825156e-12      -8.865568259746e-12       0.000000000000e+00       7.542042916159e-14       1.832427203228e-15       6.997849737803e-16 
  506       3.214998526273e-10       1.194549042519e-12      -8.741539405789e-12       0.000000000000e+00       7.489435329523e-14       1.788410810984e-15       6.856906765291e-16 
  507       3.225413580134e-10       1.177206030627e-12      -8.614385520131e-12       0.000000000000e+00       7.437255631629e-14       1.745677076222e-15       6.716295807483e-16 
  508       3.235586032791e-10       1.160361679144e-12      -8.484177952244e-12       0.000000000000e+00       7.385502746143e-14       1.704221942146e-15       6.576028357366e-16 
  509       3.245513794340e-10       1.144022902152e-12      -8.350989504489e-12       0.000000000000e+00       7.334175467471e-14       1.664041073024e-15       6.436115925930e-16 
  510       3.255194777616e-10       1.128196638111e-12      -8.214894439693e-12       0.000000000000e+00       7.283272459885e-14       1.625129852437e-15       6.296570041888e-16 
  511       3.264626898267e-10       1.112889849832e-12      -8.075968488731e-12       0.000000000000e+00       7.232792256658e-14       1.587483381523e-15       6.157402251395e-16 
  512       3.273808074820e-10       1.098109524445e-12      -7.934288858104e-12       0.000000000000e+00       7.182733259198e-14       1.551096477226e-15       6.018624117766e-16 
  513       3.282736228751e-10       1.083862673368e-12      -7.789934237514e-12       0.000000000000e+00       7.133093736173e-14       1.515963670544e-15       5.880247221200e-16 
  514       3.291409284559e-10       1.070156332274e-12      -7.642984807451e-12       0.000000000000e+00       7.083871822649e-14       1.482079204771e-15       5.742283158497e-16 
  515       3.299825169835e-10       1.056997561061e-12      -7.493522246765e-12       0.000000000000e+00       7.035065519215e-14       1.449437033752e-15       5.604743542776e-16 
  516       3.307981815328e-10       1.044393443819e-12      -7.341629740250e-12       0.000000000000e+00       6.986672691122e-14       1.418030820121e-15       5.467640003202e-16 
  517       3.315877155022e-10       1.032351088803e-12      -7.187391986219e-12       0.000000000000e+00       6.938691067408e-14       1.387853933556e-15       5.330984184697e-16 
  518       3.323509126201e-10       1.020877628394e-12      -7.030895204087e-12       0.000000000000e+00       6.891118240033e-14       1.358899449020e-15       5.194787747667e-16 
  519       3.330875669521e-10       1.009980219075e-12      -6.872227141948e-12       0.000000000000e+00       6.843951663010e-14       1.331160145012e-15       5.059062367717e-16 
  520       3.337974729080e-10       9.996660413959e-13      -6.711477084152e-12       0.000000000000e+00       6.797188651534e-14       1.304628501811e-15       4.923819735373e-16 
  521       3.344804252489e-10       9.899422999419e-13      -6.548735858891e-12       0.000000000000e+00       6.750826381117e-14       1.279296699726e-15       4.789071555804e-16 
  522       3.351362190943e-10       9.808162233034e-13      -6.384095845769e-12       0.000000000000e+00       6.704861886720e-14       1.255156617340e-15       4.654829548537e-16 
  523       3.357646499286e-10       9.722950640443e-13      -6.217650983390e-12       0.000000000000e+00       6.659292061880e-14       1.232199829759e-15       4.521105447180e-16 
  524       3.363655136089e-10       9.643860986700e-13      -6.049496776930e-12       0.000000000000e+00       6.614113657844e-14       1.210417606859e-15       4.387910999142e-16 
  525       3.369386063713e-10       9.570966275967e-13      -5.879730305720e-12       0.000000000000e+00       6.569323282701e-14       1.189800911531e-15       4.255257965352e-16 
  526       3.374837248384e-10       9.504339751193e-13      -5.708450230824e-12       0.000000000000e+00       6.524917400516e-14       1.170340397929e-15       4.123158119979e-16 
  527       3.380006660263e-10       9.444054893808e-13      -5.535756802618e-12       0.000000000000e+00       6.480892330454e-14       1.152026409720e-15       3.991623250151e-16 
  528       3.384892273512e-10       9.390185423402e-13      -5.361751868371e-12       0.000000000000e+00       6.437244245919e-14       1.134848978326e-15       3.860665155679e-16 
  529       3.389492066369e-10       9.342805297413e-13      -5.186538879820e-12       0.000000000000e+00       6.393969173682e-14       1.118797821173e-15       3.730295648769e-16 
  530       3.393804021215e-10       9.301988710815e-13      -5.010222900753e-12       0.000000000000e+00       6.351062993012e-14       1.103862339940e-15       3.600526553751e-16 
  531       3.397826124647e-10       9.267810095801e-13      -4.832910614587e-12       0.000000000000e+00       6.308521434812e-14       1.090031618803e-15       3.471369706791e-16 
  532       3.401556367545e-10       9.240344121472e-13      -4.654710331946e-12       0.000000000000e+00       6.266340080742e-14       1.077294422685e-15       3.342836955617e-16 
  533       3.404992745146e-10       9.219665693518e-13      -4.475731998241e-12       0.000000000000e+00       6.224514362360e-14       1.065639195498e-15       3.214940159233e-16 
  534       3.408133257110e-10       9.205849953910e-13      -4.296087201251e-12       0.000000000000e+00       6.183039560247e-14       1.055054058396e-15       3.087691187646e-16 
  535       3.410975907594e-10       9.198972280583e-13      -4.115889178697e-12       0.000000000000e+00       6.141910803141e-14       1.045526808019e-15       2.961101921579e-16 
  536       3.413518705319e-10       9.199108287119e-13      -3.935252825828e-12       0.000000000000e+00       6.101123067069e-14       1.037044914739e-15       2.835184252195e-16 
  537       3.415759663642e-10       9.206333822440e-13      -3.754294702992e-12       0.000000000000e+00       6.060671174477e-14       1.029595520908e-15       2.709950080815e-16 
  538       3.417696800627e-10       9.220724970486e-13      -3.573133043223e-12       0.000000000000e+00       6.020549793361e-14       1.023165439108e-15       2.585411318640e-16 
  539       3.419328139113e-10       9.242358049906e-13      -3.391887759817e-12       0.000000000000e+00       5.980753436403e-14       1.017741150391e-15       2.461579886467e-16 
  540       3.420651706787e-10       9.271309613743e-13      -3.210680453907e-12       0.000000000000e+00       5.941276460094e-14       1.013308802533e-15       2.338467714414e-16 
  541       3.421665536251e-10       9.307656449121e-13      -3.029634422050e-12       0.000000000000e+00       5.902113063876e-14       1.009854208278e-15       2.216086741634e-16 
  542       3.422367665094e-10       9.351475576926e-13      -2.848874663800e-12       0.000000000000e+00       5.863257289265e-14       1.007362843584e-15       2.094448916042e-16 
  543       3.422756135963e-10       9.402844251497e-13      -2.668527889290e-12       0.000000000000e+00       5.824703018986e-14       1.005819845872e-15       1.973566194028e-16 
  544       3.422829697329e-10       9.461822759781e-13      -2.488712368315e-12       0.000000000000e+00       5.786444930216e-14       1.005210877667e-15       1.853448882684e-16 
  545       3.422589926263e-10       9.528402313523e-13      -2.309507163658e-12       0.000000000000e+00       5.748481384106e-14       1.005524746483e-15       1.734100618288e-16 
  546       3.422039162604e-10       9.602555762096e-13      -2.130982089427e-12       0.000000000000e+00       5.710811611865e-14       1.006750851588e-15       1.615523252896e-16 
  547       3.421179813753e-10       9.684254659628e-13      -1.953207798534e-12       0.000000000000e+00       5.673434767164e-14       1.008878323544e-15       1.497718498731e-16 
  548       3.420014355025e-10       9.773469257723e-13      -1.776255786157e-12       0.000000000000e+00       5.636349925654e-14       1.011896022815e-15       1.380687927236e-16 
  549       3.418545330004e-10       9.870168498190e-13      -1.600198393211e-12       0.000000000000e+00       5.599556084482e-14       1.015792538352e-15       1.264432968117e-16 
  550       3.416775350896e-10       9.974320005763e-13      -1.425108809813e-12       0.000000000000e+00       5.563052161810e-14       1.020556186203e-15       1.148954908399e-16 
  551       3.414707098884e-10       1.008589008083e-12      -1.251061078751e-12       0.000000000000e+00       5.526836996331e-14       1.026175008099e-15       1.034254891470e-16 
  552       3.412343324482e-10       1.020484369214e-12      -1.078130098952e-12       0.000000000000e+00       5.490909346789e-14       1.032636770058e-15       9.203339161313e-17 
  553       3.409686847888e-10       1.033114446957e-12      -9.063916289477e-13       0.000000000000e+00       5.455267891497e-14       1.039928960981e-15       8.071928356477e-17 
  554       3.406740559336e-10       1.046475469678e-12      -7.359222903423e-13       0.000000000000e+00       5.419911227850e-14       1.048038791247e-15       6.948323567948e-17 
  555       3.403507419455e-10       1.060563530401e-12      -5.667995712814e-13       0.000000000000e+00       5.384837871849e-14       1.056953191314e-15       5.832530389092e-17 
  556       3.399990459616e-10       1.075374586076e-12      -3.991018299181e-13       0.000000000000e+00       5.350046257615e-14       1.066658810312e-15       4.724552929368e-17 
